product_id,product_name,piecepercase,category,price,quantity,unit
8327,TROP PR GUAVA DELIGHT,30,PET,15.0,180.0,ml
8328,TROP PR MIX FRUIT DEL,30,PET,15.0,180.0,ml
8547,TROP PR MIXED,30,TETRA,20.0,180.0,ml
8305,TROP PR PINEAPPLE,12,TETRA,100.0,1.0,L
8323,TROP PR CRANBERRY TWIR,12,TETRA,135.0,1.0,L
8400,TROP PG APPLE,12,TETRA,120.0,1.0,L
8402,TROP ESS FR VEG,12,TETRA,149.0,1.0,L
8404,TROP ESS IRON,12,TETRA,149.0,1.0,L
8406,TROP PG GRAPE,12,TETRA,120.0,1.0,L
8407,TROP PG MIXED FRUIT,12,TETRA,120.0,1.0,L
8409,TROP PG ORANGE,12,TETRA,120.0,1.0,L
8411,TROP PR GUAVA,12,TETRA,99.0,1.0,L
8412,TROP PR JUICY APPLE,12,TETRA,99.0,1.0,L
8413,TROPPR JUICY ORANGE,12,TETRA,99.0,1.0,L
8414,TROP PR LYCHEE TWIRL,12,TETRA,99.0,1.0,L
8415,TROP PR MANGO,12,TETRA,99.0,1.0,L
8416,TROP PR MIXED FRUIT,12,TETRA,99.0,1.0,L
8417,TROP PR MOSAMBI,12,TETRA,110.0,1.0,L
8419,TROP PR CRANBERRY TWIRL,12,TETRA,110.0,1.0,L
8420,TROP PR PINEAPPLE,12,TETRA,99.0,1.0,L
8421,TROP PR POMEGRANATE,12,TETRA,110.0,1.0,L
8422,TROP PR TOMATO,12,TETRA,99.0,1.0,L
8423,TROP FRUTZ APPLE,12,TETRA,99.0,1.0,L
8424,TROP FRUTZ LYCHEE,12,TETRA,99.0,1.0,L
8425,TROP PG APPLE,12,TETRA,130.0,1.0,L
8426,TROP PG GRAPE,12,TETRA,130.0,1.0,L
8427,TROP PG MIXED FRUIT,12,TETRA,130.0,1.0,L
8428,TROP PG ORANGE,12,TETRA,130.0,1.0,L
8429,TROP PG APPLE,12,TETRA,120.0,1.0,L
8430,TROP PG MIXED FRUIT,12,TETRA,120.0,1.0,L
8431,TROP PG ORANGE,12,TETRA,120.0,1.0,L
8433,TROP PR JUICY ORANGE,12,TETRA,99.0,1.0,L
8434,TROP PR MIXED FRUIT,12,TETRA,99.0,1.0,L
8435,TROP PR POMEGRANATE,12,TETRA,110.0,1.0,L
8436,TROP PG MIXED FRUIT,12,TETRA,70.0,1.0,L
8437,TROP PR LYCHEE TWIRL,12,TETRA,70.0,1.0,L
8438,TROP PR MANGO,12,TETRA,70.0,1.0,L
8439,TROP PG ORANGE,12,TETRA,70.0,1.0,L
8440,TROP PR GUAVA,12,TETRA,70.0,1.0,L
8441,TROP PG APPLE,12,TETRA,70.0,1.0,L
8444,TROP PR LYCHEE TWIRL,12,TETRA,20.0,1.0,L
8447,TROP ESS MUVITAMINS,12,TETRA,149.0,1.0,L
8452,TROP PG APPLE,12,TETRA,135.0,1.0,L
8453,TROP PG GRAPE,12,TETRA,135.0,1.0,L
8454,TROP PG MIXED FRUIT,12,TETRA,135.0,1.0,L
8455,TROP PG ORANGE,12,TETRA,135.0,1.0,L
8456,TROP PR GUAVA,12,TETRA,100.0,1.0,L
8457,TROP PR JUICY APPLE,12,TETRA,100.0,1.0,L
8458,TROP PR JUICY ORANGE,12,TETRA,110.0,1.0,L
8459,TROP PR LYCHEE TWIRL,12,TETRA,110.0,1.0,L
8460,TROP PR MANGO,12,TETRA,100.0,1.0,L
8461,TROP PR MIXED FRUIT,12,TETRA,100.0,1.0,L
8462,TROP PR PINEAPPLE,12,TETRA,100.0,1.0,L
8463,TROP ESS IRON,12,TETRA,135.0,1.0,L
8464,TROP PR TOMATO,12,TETRA,100.0,1.0,L
8465,TROP ESS FR VEG,12,TETRA,135.0,1.0,L
8478,TROP PR ORANGE DEL,12,PET,110.0,1.0,L
8479,TROP PR APPLEDELIGHT,12,PET,100.0,1.0,L
8488,TROP PR ORANGE DEL,12,PET,100.0,1.0,L
8493,TROP PR APPLE DELIGHT,12,PET,80.0,1.0,L
8494,TROP PR JUICY APPLE,12,TETRA,105.0,1.0,L
8495,TROP PR MIXED FRUIT,12,TETRA,110.0,1.0,L
8508,TROP PR CRANBERRY TWIR,12,TETRA,115.0,1.0,L
8509,TROP PR POMEGRANATE,12,TETRA,115.0,1.0,L
8510,TROP PR PINEAPPLE,12,TETRA,105.0,1.0,L
8511,TROP PR MIXED FRUIT,12,TETRA,115.0,1.0,L
8512,TROP PR GUAVA,12,TETRA,105.0,1.0,L
8513,TROP PR MANGO,12,TETRA,105.0,1.0,L
8514,TROP PG ORANGE,12,TETRA,140.0,1.0,L
8515,TROP PR PINEAPPLE,12,TETRA,110.0,1.0,L
8516,TROP PR JUICY ORANGE,12,TETRA,115.0,1.0,L
8517,TROP PG MIXED FRUIT,12,TETRA,140.0,1.0,L
8520,TROP PR GUAVA,12,TETRA,110.0,1.0,L
8521,TROP PG APPLE,12,TETRA,140.0,1.0,L
8523,TROP PR MIXED FRUIT,12,TETRA,118.0,1.0,L
8524,TROP PR LYCHEE TWIRL,12,TETRA,115.0,1.0,L
8525,TROP PR POMEGRANATE,12,TETRA,123.0,1.0,L
8526,TROP PR JUICY ORANGE,12,TETRA,118.0,1.0,L
8527,TROP PR CRANBERRY TWIR,12,TETRA,118.0,1.0,L
8531,TROP PR MIXED FRUIT,12,TETRA,120.0,1.0,L
8532,TROP PR LYCHEE TWIRL,12,TETRA,120.0,1.0,L
8533,TROP PR JUICY APPLE,12,TETRA,113.0,1.0,L
8534,TROP PR JUICY ORANGE,12,TETRA,120.0,1.0,L
8535,TROP PR CRANBERRY TWIR,12,TETRA,123.0,1.0,L
8536,TROP PR PINEAPPLE,12,TETRA,115.0,1.0,L
8537,TROP PR POMEGRANATE,12,TETRA,125.0,1.0,L
8538,TROP PR MANGO,12,TETRA,110.0,1.0,L
8539,TROP PG ORANGE,12,TETRA,145.0,1.0,L
8540,TROP PG APPLE,12,TETRA,145.0,1.0,L
8541,TROP PG MIXED FRUIT,12,TETRA,145.0,1.0,L
8542,TROP PR GUAVA,12,TETRA,115.0,1.0,L
8543,TROP PR MANGO,12,TETRA,115.0,1.0,L
8544,TROP PR PINEAPPLE,12,TETRA,125.0,1.0,L
8545,TROP PR MIXED FRUIT,12,TETRA,125.0,1.0,L
8546,TROP PR LYCHEE TWIRL,12,TETRA,123.0,1.0,L
8548,TROP PR MIXED FRUIT,12,TETRA,125.0,1.0,L
3615,TROP PG MIXED FRUIT,30,TETRA,20.0,200.0,ml
3619,TROP PG APPLE,30,TETRA,20.0,200.0,ml
3621,TROP PG ORANGE,30,TETRA,20.0,200.0,ml
3651,TROP PR POMEGRANATE,30,TETRA,20.0,200.0,ml
3652,TROP PR LYCHEE TWIRL,30,TETRA,20.0,200.0,ml
3653,TROP PR MIXED,30,TETRA,20.0,200.0,ml
3654,TROP PR PINEAPPLE,30,TETRA,20.0,200.0,ml
3655,TROP PR GUAVA,30,TETRA,20.0,200.0,ml
3656,TROP PR JUICY ORANGE,30,TETRA,20.0,200.0,ml
3661,TROP PR JUICY APPLE,30,TETRA,20.0,200.0,ml
3673,TROP PR MANGO,30,TETRA,20.0,200.0,ml
3680,TROP PR ORANGE DELIGHT,24,PET,20.0,200.0,ml
3681,TROP PR GUAVA DELIGHT,24,PET,20.0,200.0,ml
3682,TROPPR LITCHI DELIGHT,24,PET,20.0,200.0,ml
3683,TROP PR POMEGRANATE DELIGHT,24,PET,20.0,200.0,ml
3684,TROP PR APPLE DELIGHT,24,PET,20.0,200.0,ml
3685,TROP PR MIX FRUIT DELIGHT,24,PET,20.0,200.0,ml
3696,TROP PR APPLE DELIGHT,30,PET,20.0,200.0,ml
3697,TROP PR GUAVA DELIGHT,30,PET,20.0,200.0,ml
3698,TROP PR LITCHI DELIGHT,30,PET,20.0,200.0,ml
3699,TROP PR MIX FRUIT DEL,30,PET,20.0,200.0,ml
8300,TROP PR LY TRL,30,TETRA,20.0,200.0,ml
8301,TROP PR GUAVA,30,TETRA,20.0,200.0,ml
8302,TROP PR MANGO,30,TETRA,20.0,200.0,ml
8306,TROP PG APPLE,30,TETRA,30.0,200.0,ml
8309,TROP PR PINAPPL,30,TETRA,20.0,200.0,ml
8312,TROP PR APPLE DELIGHT,30,PET,20.0,200.0,ml
8313,TROP PR GUAVA DELIGHT,30,PET,20.0,200.0,ml
8314,TROP PR MIX FRUIT DEL,30,PET,20.0,200.0,ml
8315,TROP PR LITCHI DELIGHT,30,PET,20.0,200.0,ml
8316,TROP PR POMEGRANAT DEL,30,PET,20.0,200.0,ml
8329,TROP PR MIX FRUIT DEL,30,PET,15.0,200.0,ml
8330,TROP PR GUAVA DELIGHT,30,PET,15.0,200.0,ml
8401,TROP PG APPLE,30,TETRA,30.0,200.0,ml
8403,TROP ESS FR VEG,30,TETRA,30.0,200.0,ml
8405,TROP ESS IRON,30,TETRA,30.0,200.0,ml
8408,TROP PG MIXED FRUIT,30,TETRA,30.0,200.0,ml
8410,TROP PG ORANGE,30,TETRA,30.0,200.0,ml
8418,TROP PR MOSAMBI,30,TETRA,20.0,200.0,ml
8442,TROP PR MIXED FRUIT,30,TETRA,20.0,200.0,ml
8443,TROP PR GUAVA,30,TETRA,20.0,200.0,ml
8445,TROP ESS FR VEG,30,TETRA,30.0,200.0,ml
8446,TROP ESS IRON,30,TETRA,30.0,200.0,ml
8448,TROP ESS MUVITAMINS,30,TETRA,30.0,200.0,ml
8472,TROP PG MIXED FRUIT,24,PET,30.0,200.0,ml
8473,TROP PG APPLE,24,PET,30.0,200.0,ml
8474,TROP PG ORANGE,24,PET,30.0,200.0,ml
8501,TROP PR ORANGE DELIGHT,30,PET,20.0,200.0,ml
8502,TROP PR POMEGRANATE DEL,30,PET,20.0,200.0,ml
8530,TROPICANA GIFTPACK(,60,CAN,24.83,200.0,ml
3205,TROP TWISTER 'APPLE,24,RGP,12.0,250.0,ml
4267,TROP PR LTCHI DELGHT,30,PET,20.0,250.0,ml
4268,TROP PR POMGRNAT DEL,30,PET,20.0,250.0,ml
8498,TROP PR APPLE DELIGT,24,PET,20.0,250.0,ml
8499,TROP PR MIX FRUT DEL,24,PET,20.0,250.0,ml
8500,TROP PR GUAVA DELIHT,24,PET,20.0,250.0,ml
8505,TROP PR APPLE DELIGT,30,PET,20.0,250.0,ml
8506,TROP PR MIX FRUT DEL,30,PET,20.0,250.0,ml
8507,TROP PR GUAVA DELIHT,30,PET,20.0,250.0,ml
8550,TROP PR APPLE DELIGT,30,PET,15.0,250.0,ml
8551,TROP PR LYCHEE DEL,30,PET,15.0,250.0,ml
3354,TROP MIX FRUIT PET,24,PET,40.0,500.0,ml
3382,TROP SLICE MIXFRUITJUICE,24,PET,35.0,500.0,ml
3686,TROP PR MIX FRUIT DEL,24,PET,40.0,500.0,ml
3687,TROP PR LITCHI DELIGHT,24,PET,40.0,500.0,ml
3688,TROP PR GUAVA DELIGHT,24,PET,40.0,500.0,ml
3689,TROP PR POMEGRANATE DEL,24,PET,40.0,500.0,ml
3690,TROP PR MIX FRUIT DEL,24,PET,40.0,500.0,ml
3691,TROP PR GUAVA DELIGT,24,PET,40.0,500.0,ml
3692,TROP PR APPLE DELIGT,24,PET,40.0,500.0,ml
8307,TROP PR GUAVA DELGT,24,PET,40.0,500.0,ml
8308,TROP PR APPLE DELGT,24,PET,40.0,500.0,ml
8310,TROP PR LICHI DELIT,24,PET,40.0,500.0,ml
8549,TROP PR MIX FRUIT DEL,24,PET,40.0,500.0,ml
8552,TROP PR MIX FRUIT DEL,24,PET,30.0,500.0,ml
3375,TROP SLICE ALPHONSO,24,PET,50.0,600.0,ml
